Año;Departamento;CUI;Proyecto;PIA;PIM;Certificación;CompromisoAnual;AtencióndeCompromisoMensual;Devengado;Girado
2024;AREQUIPA;2615314;"2615314: ADQUISICION DE SISTEMA DE SEGURIDAD ; EN EL(LA) MUNICIPALIDAD DISTRITAL DE MARIANO NICOLAS VALCARCEL EN EL CENTRO POBLADO SECOCHA, DISTRITO DE MARIANO NICOLAS VALCARCEL, PROVINCIA CAMANA, DEPARTAMENTO AREQUIPA";0.00;138420.00;138420.00;114493.00;114493.00;114493.00;114493.00
2024;AREQUIPA;2616017;2616017: MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE SEGURIDAD CIUDADANA LOCAL EN LA MUNICIPALIDAD DISTRITAL DE HUANUHUANU EN EL DISTRITO DE HUANUHUANU DE LA PROVINCIA DE CARAVELI DEL DEPARTAMENTO DE AREQUIPA;0.00;478849.00;273802.00;263197.00;263197.00;160431.00;158631.00
2024;AREQUIPA;2621866;"2621866: ADQUISICION DE DISPOSITIVO DE SEGURIDAD, SOFTWARE, EQUIPO DE PRIMERA RESPUESTA Y EQUIPO DE SEGURIDAD PARA EL SERVICIO DE CONTROL; EN EL(LA) SERVICIO DE SEGURIDAD CIUDADANA EN DIFERENTES URBANIZACIONES Y COLEGIOS EN EL CENTRO POBLADO CIUDAD SATELITE, DISTRITO DE JOSE LUIS BUSTAMANTE Y RIVERO, PROVINCIA AREQUIPA, DEPARTAMENTO AREQUIPA";0.00;249802.00;234398.00;234398.00;234398.00;234398.00;234398.00
2024;AREQUIPA;2644097;2644097: MEJORAMIENTO DEL SERVICIO DE SEGURIDAD CIUDADANA LOCAL EN LA UNIDAD DE SERENAZGO MUNICIPAL DISTRITO DE URACA DE LA PROVINCIA DE CASTILLA DEL DEPARTAMENTO DE AREQUIPA;0.00;12000.00;0.00;0.00;0.00;0.00;0.00
2024;AREQUIPA;3000355;3000355: PATRULLAJE POR SECTOR;51357257.00;64590857.00;42570540.00;33863718.00;25593082.00;23092372.00;21982160.00
2024;AREQUIPA;3000356;3000356: COMUNIDAD ORGANIZADA A FAVOR DE LA SEGURIDAD CIUDADANA;1462852.00;2325386.00;1139866.00;780528.00;646839.00;348474.00;312258.00
2024;AYACUCHO;2017436;2017436: AMPLIACION DEL SERVICIO DE SERENAZGO;664146.00;0.00;0.00;0.00;0.00;0.00;0.00
2024;AYACUCHO;2198267;2198267: MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE SEGURIDAD CIUDADANA DEL DISTRITO DE SAN JUAN BAUTISTA, DISTRITO DE SAN JUAN BAUTISTA - HUAMANGA - AYACUCHO;357942.00;1000000.00;676676.00;675026.00;553443.00;509917.00;509917.00
2024;AYACUCHO;2277830;2277830: MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE SEGURIDAD CIUDADANA EN EL, DISTRITO DE CHILCAS - LA MAR - AYACUCHO;0.00;122161.00;0.00;0.00;0.00;0.00;0.00
2024;AYACUCHO;2319526;2319526: MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE SEGURIDAD CIUDADANA LOCAL EN E L DISTRITO DE SAMUGARI DE LA PROVINCIA DE LA MAR DEL DEPARTAMENTO DE AYACUCHO;0.00;1320109.00;41000.00;0.00;0.00;0.00;0.00
2024;AYACUCHO;2319596;2319596: MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE SEGURIDAD CIUDADANA EN EL DISTRITO DE CARMEN ALTO - PROVINCIA DE HUAMANGA - DEPARTAMENTO DE AYACUCHO;1765874.00;3372805.00;912260.00;912260.00;569351.00;569351.00;569351.00
2024;AYACUCHO;2433038;2433038: MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE SEGURIDAD CIUDADANA EN EL DISTRITO DE SANTA ROSA - PROVINCIA DE LA MAR - DEPARTAMENTO DE AYACUCHO;0.00;626786.00;575609.00;278627.00;278627.00;147616.00;147616.00
2024;AYACUCHO;2440426;2440426: CREACION DEL SERVICIO DE SEGURIDAD CIUDADANA EN EL DISTRITO DE SANTIAGO DE PISCHA - PROVINCIA DE HUAMANGA - DEPARTAMENTO DE AYACUCHO;0.00;333334.00;316083.00;139083.00;139083.00;84664.00;70720.00
2024;AYACUCHO;2446543;2446543: CREACION DEL SERVICIO DE SEGURIDAD CIUDADANA EN EL DISTRITO DE SACSAMARCA - PROVINCIA DE HUANCA SANCOS - DEPARTAMENTO DE AYACUCHO;0.00;250296.00;0.00;0.00;0.00;0.00;0.00
2024;AYACUCHO;2454397;2454397: CREACION DEL SERVICIO DE SEGURIDAD CIUDADANA EN EL DISTRITO DE SOCOS - PROVINCIA DE HUAMANGA - DEPARTAMENTO DE AYACUCHO;0.00;9800.00;9800.00;9800.00;9800.00;0.00;0.00
2024;AYACUCHO;2470304;2470304: CREACION DE LOS SERVICIOS DE SEGURIDAD CIUDADANA EN EL DISTRITO DE CANGALLO - PROVINCIA DE CANGALLO - DEPARTAMENTO DE AYACUCHO;0.00;16871.00;0.00;0.00;0.00;0.00;0.00
2024;AYACUCHO;2474994;2474994: CREACION DEL SERVICIO DE SEGURIDAD CIUDADANA LOCAL EN LA LOCALIDAD DE VISCHONGO DISTRITO DE VISCHONGO DE LA PROVINCIA DE VILCAS HUAMAN DEL DEPARTAMENTO DE AYACUCHO;0.00;804664.00;41000.00;0.00;0.00;0.00;0.00
2024;AYACUCHO;2525076;2525076: MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE SEGURIDAD CIUDADANA Y SEMAFORIZACION DE LOS BARRIOS EMBLEMATICOS DE PUQUIO DEL DISTRITO DE PUQUIO - PROVINCIA DE LUCANAS - DEPARTAMENTO DE AYACUCHO;0.00;11800.00;11800.00;11800.00;11800.00;7800.00;7800.00
2024;AYACUCHO;2532744;2532744: MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE SEGURIDAD CIUDADANA EN EL DISTRITO DE CHALCOS - PROVINCIA DE SUCRE - DEPARTAMENTO DE AYACUCHO;0.00;581489.00;0.00;0.00;0.00;0.00;0.00
2024;AYACUCHO;2558895;"2558895: REMODELACION DE MODULO DE ATENCION TEMPORAL; EN EL(LA) SEGURIDAD CIUDADANA EN LA LOCALIDAD MANALLASACC, DISTRITO DE CHIARA, PROVINCIA HUAMANGA, DEPARTAMENTO AYACUCHO";0.00;2000.00;2000.00;2000.00;2000.00;0.00;0.00
2024;AYACUCHO;2586164;"2586164: RENOVACION DE SISTEMA DE SEGURIDAD ; EN EL(LA) SERVICIO DE PATRULLAJE Y VIGILANCIA DISTRITO DE SAN JUAN BAUTISTA, PROVINCIA HUAMANGA, DEPARTAMENTO AYACUCHO";0.00;72184.00;38342.00;38342.00;38342.00;36384.00;36384.00
2024;AYACUCHO;2592550;"2592550: ADQUISICION DE SISTEMA DE SEGURIDAD Y VIGILANCIA Y SISTEMA DE CONTROL Y MONITOREO; EN EL(LA) CENTRO DE OPERACIONES DE SEGURIDAD CIUDADANA DISTRITO DE ANDRES AVELINO CACERES, PROVINCIA HUAMANGA, DEPARTAMENTO AYACUCHO";0.00;42344.00;0.00;0.00;0.00;0.00;0.00
2024;AYACUCHO;2597556;2597556: MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE SEGURIDAD CIUDADANA LOCAL EN TAMBO DISTRITO DE TAMBO DE LA PROVINCIA DE LA MAR DEL DEPARTAMENTO DE AYACUCHO;0.00;150000.00;129682.00;93225.00;89885.00;84163.00;80443.00
2024;AYACUCHO;2604624;2604624: MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS OPERATIVOS O MISIONALES INSTITUCIONALES EN LA GERENCIA DE SEGURIDAD CIUDADANA DE LA MUNICIPALIDAD PROVINCIAL DE HUAMANGA DISTRITO DE AYACUCHO DE LA PROVINCIA DE HUAMANGA DEL DEPARTAMENTO DE AYACUCHO;0.00;1500000.00;1268000.00;1156521.00;939726.00;915947.00;748776.00
2024;AYACUCHO;2611047;"2611047: ADQUISICION DE MOTOCICLETA; EN EL(LA) OFICINA DE SEGURIDAD CIUDADANA DE LA MUNICIPALIDAD DISTRITAL DE OCAÑA, DISTRITO DE OCAÑA, PROVINCIA LUCANAS, DEPARTAMENTO AYACUCHO";0.00;25000.00;0.00;0.00;0.00;0.00;0.00
2024;AYACUCHO;3000355;3000355: PATRULLAJE POR SECTOR;14951476.00;17031303.00;9889061.00;6993416.00;5996911.00;5041758.00;4896858.00
2024;AYACUCHO;3000356;3000356: COMUNIDAD ORGANIZADA A FAVOR DE LA SEGURIDAD CIUDADANA;939655.00;1209279.00;596193.00;480499.00;439797.00;268161.00;252644.00
2024;CAJAMARCA;2207345;2207345: MEJORAMIENTO Y FORTALECIMIENTO DEL SERVICIO DE SEGURIDAD CIUDADANA DE CHIRINOS, DISTRITO DE CHIRINOS - SAN IGNACIO - CAJAMARCA;0.00;39500.00;0.00;0.00;0.00;0.00;0.00
2024;CAJAMARCA;2337572;2337572: MEJORAMIENTO, AMPLIACION DEL SERVICIO DE SEGURIDAD CIUDADANA, DISTRITO DE LOS BANOS DEL INCA - CAJAMARCA - CAJAMARCA;0.00;9000.00;9000.00;9000.00;9000.00;9000.00;9000.00
2024;CAJAMARCA;2445603;2445603: MEJORAMIENTO ADECUADO SERVICIOS DE SEGURIDAD CIUDADANA EN EL DISTRITO DE JAEN - PROVINCIA DE JAEN - DEPARTAMENTO DE CAJAMARCA;17351.00;88115.00;0.00;0.00;0.00;0.00;0.00
2024;CAJAMARCA;2462872;2462872: MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE SEGURIDAD CIUDADANA EN LA CIUDAD SAN MIGUEL DE PALLAQUES DEL DISTRITO DE SAN MIGUEL - PROVINCIA DE SAN MIGUEL - DEPARTAMENTO DE CAJAMARCA;0.00;22489.00;22320.00;0.00;0.00;0.00;0.00
2024;CAJAMARCA;2503517;2503517: MEJORAMIENTO DEL SERVICIO INTEGRAL DE SEGURIDAD CIUDADANA DEL DISTRITO DE BAMBAMARCA - PROVINCIA DE HUALGAYOC - DEPARTAMENTO DE CAJAMARCA;0.00;1541200.00;41200.00;0.00;0.00;0.00;0.00
2024;CAJAMARCA;2591594;2591594: CREACION DEL SERVICIO POLICIAL OPERATIVO BASICO EN LA COMISARIA PNP SAN ANDRES DE CUTERVO DISTRITO DE SAN ANDRES DE CUTERVO DE LA PROVINCIA DE CUTERVO DEL DEPARTAMENTO DE CAJAMARCA;0.00;118605.00;30105.00;30105.00;30105.00;30105.00;30105.00
2024;CAJAMARCA;2625027;2625027: MEJORAMIENTO DEL SERVICIO DE SEGURIDAD CIUDADANA LOCAL EN JURISDICCION DISTRITAL DE SANTA ROSA DISTRITO DE SANTA ROSA DE LA PROVINCIA DE JAEN DEL DEPARTAMENTO DE CAJAMARCA;0.00;41000.00;36000.00;36000.00;36000.00;10800.00;10800.00
2024;CAJAMARCA;2625832;"2625832: ADQUISICION DE SISTEMA DE VIDEO VIGILANCIA; EN EL(LA) SEGURIDAD CIUDADANA LOCAL DISTRITO DE CAJABAMBA, PROVINCIA CAJABAMBA, DEPARTAMENTO CAJAMARCA";0.00;20000.00;20000.00;20000.00;20000.00;0.00;0.00
2024;CAJAMARCA;3000355;3000355: PATRULLAJE POR SECTOR;13909960.00;16205092.00;11750592.00;8829846.00;5642370.00;4807208.00;4534585.00
2024;CAJAMARCA;3000356;3000356: COMUNIDAD ORGANIZADA A FAVOR DE LA SEGURIDAD CIUDADANA;2035324.00;3539311.00;2256080.00;1925965.00;1533040.00;1228338.00;1205794.00
2024;CALLAO;2512476;2512476: AMPLIACION DEL SERVICIO DE VIDEO VIGILANCIA EN LOS PUESTOS DE AUXILIO RAPIDO DE LA GERENCIA DE SERENAZGO EN EL CALLAO CERCADO - DEL DISTRITO DE CALLAO - PROVINCIA CONSTITUCIONAL DEL CALLAO - DEPARTAMENTO DE CALLAO;0.00;3938839.00;3923096.00;3922896.00;3922896.00;2143878.00;2124872.00
2024;CALLAO;2593395;2593395: MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE SEGURIDAD CIUDADANA LOCAL EN EL DISTRITO DE CALLAO DE LA PROVINCIA DE CALLAO DEL DEPARTAMENTO DE CALLAO;0.00;20127018.00;18441966.00;2040808.00;2040808.00;40800.00;40800.00
2024;CALLAO;2633858;"2633858: ADQUISICION DE CAMIONETA Y MOTOCICLETA; EN EL(LA) SEGURIDAD CIUDADANA DEL DISTRITO DE VENTANILLA, PROVINCIA CONSTITUCIONAL DEL CALLAO, DEPARTAMENTO CALLAO";0.00;1796742.00;1604965.00;0.00;0.00;0.00;0.00
2024;CALLAO;3000355;3000355: PATRULLAJE POR SECTOR;65874738.00;66532398.00;47336483.00;40120521.00;26449955.00;20755346.00;19970521.00
2024;CALLAO;3000356;3000356: COMUNIDAD ORGANIZADA A FAVOR DE LA SEGURIDAD CIUDADANA;4095982.00;6980598.00;5460357.00;4375041.00;3920071.00;3631883.00;3521866.00
2024;CUSCO;2017435;2017435: IMPLEMENTACION DEL SERVICIO DE SERENAZGO;2871786.00;2495307.00;1418992.00;1223054.00;1218254.00;1145636.00;1121767.00
2024;CUSCO;2017436;2017436: AMPLIACION DEL SERVICIO DE SERENAZGO;2227644.00;1809242.00;1052477.00;1017237.00;1008473.00;923755.00;897964.00
2024;CUSCO;2196985;2196985: MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE SEGURIDAD CIUDADANA DE PICHARI CAPITAL, DISTRITO DE PICHARI - LA CONVENCION - CUSCO;0.00;246873.00;233771.00;233771.00;233771.00;233771.00;233771.00
2024;CUSCO;2309756;2309756: MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE SEGURIDAD CIUDADANA DE LA CIUDAD DE OLLANTAYTAMBO, DISTRITO DE OLLANTAYTAMBO - URUBAMBA - CUSCO DISTRITO DE OLLANTAYTAMBO - PROVINCIA DE URUBAMBA - DEPARTAMENTO DE CUSCO;2300000.00;2300000.00;871526.00;871526.00;871526.00;823526.00;419555.00
2024;CUSCO;2309829;2309829: MEJORAMIENTO DEL SERVICIO DE SEGURIDAD VECINAL Y COMUNAL EN EL, DISTRITO DE SUYCKUTAMBO - ESPINAR - CUSCO;474962.00;100000.00;53687.00;53687.00;53687.00;53687.00;53687.00
2024;CUSCO;2338683;2338683: MEJORAMIENTO, AMPLIACION DE LA PRESTACION DEL SERVICIO DE SEGURIDAD CIUDADANA Y SERENAZGO EN EL, DISTRITO DE SAN SEBASTIAN - CUSCO - CUSCO;0.00;23116769.00;1519352.00;446808.00;446808.00;293091.00;257722.00
2024;CUSCO;2380131;2380131: MEJORAMIENTO DE LA CAPACIDAD OPERATIVA DEL SERVICIO DE SEGURIDAD CIUDADANA RURAL EN LAS COMUNIDADES CAMPESINAS DEL DISTRITO Y PROVINCIA DE ESPINAR-CUSCO;12247.00;0.00;0.00;0.00;0.00;0.00;0.00
2024;CUSCO;2441132;2441132: MEJORAMIENTO DEL SERVICIO DE CAPACIDADES DE SEGURIDAD CIUDADANA Y RONDAS CAMPESINAS DEL DISTRITO DE PALLPATA - PROVINCIA DE ESPINAR - DEPARTAMENTO DE CUSCO;0.00;19500.00;19500.00;0.00;0.00;0.00;0.00
2024;CUSCO;2443216;2443216: MEJORAMIENTO DEL SERVICIO DE SEGURIDAD CIUDADANA EN EL DISTRITO DE HUAYOPATA - PROVINCIA DE LA CONVENCION - DEPARTAMENTO DE CUSCO;0.00;12400.00;12400.00;12400.00;12400.00;12400.00;12400.00
2024;CUSCO;2445227;2445227: MEJORAMIENTO DEL SERVICIO DE VIGILANCIA CIUDADANA RURAL Y URBANA EN EL DISTRITO DE CHAMACA - PROVINCIA DE CHUMBIVILCAS - DEPARTAMENTO DE CUSCO;1000000.00;683256.00;0.00;0.00;0.00;0.00;0.00
2024;CUSCO;2445551;2445551: AMPLIACION Y MEJORAMIENTO DEL SERVICIO DE SEGURIDAD CIUDADANA EN LOS TRES CENTROS POBLADOS DEL DISTRITO DE OCOBAMBA - PROVINCIA DE LA CONVENCION - DEPARTAMENTO DE CUSCO;0.00;440559.00;357426.00;342379.00;342379.00;342379.00;338062.00
2024;CUSCO;2449026;2449026: MEJORAMIENTO DEL SERVICIO DE VIGILANCIA COMUNITARIA EN LAS ZONALES DE ECHARATE, PALMA REAL, KITENI, KEPASHIATO E IVOCHOTE EN EL DISTRITO DE ECHARATE - PROVINCIA DE LA CONVENCION - DEPARTAMENTO DE CUSCO;0.00;2554547.00;2554547.00;1421654.00;1396499.00;1039438.00;768380.00
2024;CUSCO;2450555;2450555: MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE SEGURIDAD CIUDADANA LOCAL EN EL DISTRITO DE CHECACUPE - PROVINCIA DE CANCHIS - DEPARTAMENTO DE CUSCO;0.00;11500.00;11500.00;0.00;0.00;0.00;0.00
2024;CUSCO;2450794;2450794: MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE SEGURIDAD CIUDADANA DISTRITO DE MARANURA - PROVINCIA DE LA CONVENCION - DEPARTAMENTO DE CUSCO;0.00;500000.00;79634.00;79634.00;79634.00;79634.00;79634.00
2024;CUSCO;2455349;2455349: MEJORAMIENTO DEL SERVICIO DE SEGURIDAD CIUDADANA Y RONDAS CAMPESINAS EN EL DISTRITO DE URCOS - PROVINCIA DE QUISPICANCHI - DEPARTAMENTO DE CUSCO;0.00;87793.00;60872.00;60872.00;60872.00;60872.00;60872.00
2024;CUSCO;2455352;2455352: MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE SEGURIDAD CIUDADANA EN LA ZONA URBANA DEL DISTRITO DE SICUANI - PROVINCIA DE CANCHIS - DEPARTAMENTO DE CUSCO;0.00;1048521.00;723814.00;592002.00;592002.00;516187.00;516187.00
2024;CUSCO;2455353;2455353: MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE SEGURIDAD COMUNAL EN EL DISTRITO DE SICUANI - PROVINCIA DE CANCHIS - DEPARTAMENTO DE CUSCO;0.00;1858484.00;1754300.00;321221.00;321221.00;310509.00;303709.00
2024;CUSCO;2461943;2461943: MEJORAMIENTO DEL SERVICIO DE SEGURIDAD CIUDADANA EN EL DISTRITO DE MEGANTONI - PROVINCIA DE LA CONVENCION - DEPARTAMENTO DE CUSCO;1648492.00;8023329.00;7075996.00;6117733.00;6117733.00;5838954.00;5805656.00
2024;CUSCO;2466542;2466542: CREACION DEL SERVICIO DE SEGURIDAD CIUDADANA LOCAL EN EL DISTRITO DE VILLA VIRGEN DE LA PROVINCIA DE LA CONVENCION DEL DEPARTAMENTO DE CUSCO;0.00;713595.00;713595.00;0.00;0.00;0.00;0.00
2024;CUSCO;2468340;2468340: MEJORAMIENTO DE LAS CAPACIDADES OPERATIVAS DEL DEPARTAMENTO DE SEGURIDAD CIUDADANA Y POLICIA MUNICIPAL DEL DISTRITO DE QUELLOUNO - PROVINCIA DE LA CONVENCION - DEPARTAMENTO DE CUSCO;0.00;1020156.00;515955.00;514557.00;514557.00;513557.00;473557.00
2024;CUSCO;2469081;2469081: MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE SEGURIDAD VECINAL Y COMUNAL EN EL AMBITO DEL DISTRITO DE COPORAQUE - PROVINCIA DE ESPINAR - DEPARTAMENTO DE CUSCO;183154.00;183154.00;0.00;0.00;0.00;0.00;0.00
2024;CUSCO;2469583;2469583: AMPLIACION DEL SERVICIO DE SEGURIDAD CIUDADANA EN EL DISTRITO DE HUAROCONDO - PROVINCIA DE ANTA - DEPARTAMENTO DE CUSCO;45671.00;25000.00;15000.00;0.00;0.00;0.00;0.00
2024;CUSCO;2469947;2469947: MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE SEGURIDAD CIUDADANA DISTRITO DE POROY - PROVINCIA DE CUSCO - DEPARTAMENTO DE CUSCO;0.00;901038.00;372052.00;275267.00;261341.00;240787.00;240787.00
2024;CUSCO;2484075;2484075: MEJORAMIENTO DEL SERVICIO DE SEGURIDAD CIUDADANA LOCAL DEL DISTRITO DE YANAOCA - PROVINCIA DE CANAS - DEPARTAMENTO DE CUSCO;400000.00;47802.00;40676.00;40676.00;40676.00;40676.00;40676.00
2024;CUSCO;2489643;2489643: MEJORAMIENTO Y AMPLIACION DE LA CAPACIDAD OPERATIVA DEL SERVICIO DE SEGURIDAD CIUDADANA DEL DISTRITO DE SANTA ANA - PROVINCIA DE LA CONVENCION - DEPARTAMENTO DE CUSCO;1000000.00;235098.00;38739.00;38739.00;38739.00;38739.00;38739.00
2024;CUSCO;2492684;2492684: MEJORAMIENTO DE LOS SERVICIOS DE SEGURIDAD CIUDADANA URBANO Y RURAL EN EL DISTRITO DE ACOMAYO - PROVINCIA DE ACOMAYO - DEPARTAMENTO DE CUSCO;0.00;89700.00;37536.00;37536.00;37536.00;37536.00;37536.00
2024;CUSCO;2493453;2493453: AMPLIACION DEL SERVICIO DE SEGURIDAD CIUDADANA EN EL AMBITO URBANO Y RURAL DEL DISTRITO DE VELILLE - PROVINCIA DE CHUMBIVILCAS - DEPARTAMENTO DE CUSCO;0.00;29000.00;29000.00;29000.00;29000.00;0.00;0.00
2024;CUSCO;2498368;2498368: MEJORAMIENTO DE LA CAPACIDAD OPERATIVA DEL PERSONAL DE SERENAZGO Y PREVENCION DEL DELITO EN EL DISTRITO DE SANTO TOMAS - PROVINCIA DE CHUMBIVILCAS - DEPARTAMENTO DE CUSCO;0.00;150000.00;71935.00;71935.00;71935.00;71935.00;71835.00
2024;CUSCO;2502119;2502119: MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE SEGURIDAD COMUNAL EN LA ZONA RURAL-AUTODEFENSA (C.C. DE CONDORSENCA, PUJYO PUJYO CHUMO, PATACALASAYA, TAÑIHUA Y LA ASOCIACION DE CRIADORES DE ALPACA LOS ANDES) DEL DISTRITO DE SICUANI - PROVINCIA DE CANCHIS - DEPARTAMENTO DE CUSCO;0.00;30104.00;0.00;0.00;0.00;0.00;0.00
2024;CUSCO;2503330;2503330: MEJORAMIENTO DE LA PRESTACION DE LOS SERVICIOS DE SEGURIDAD CIUDADANA EN EL DISTRITO DE MARAS - PROVINCIA DE URUBAMBA - DEPARTAMENTO DE CUSCO;0.00;6800.00;6800.00;6800.00;6800.00;0.00;0.00
2024;CUSCO;2505606;2505606: MEJORAMIENTO DEL SERVICIO PUBLICO DE SEGURIDAD CIUDADANA DE LA MUNCIPALIDAD DE WANCHAQ EN EL DISTRITO DE WANCHAQ - PROVINCIA DE CUSCO - DEPARTAMENTO DE CUSCO;1510339.00;134052.00;34704.00;34704.00;34704.00;34704.00;26529.00
2024;CUSCO;2507242;2507242: CREACION DEL SERVICIO DE SEGURIDAD CIUDADANA EN EL AMBITO URBANO Y RURAL DEL DISTRITO DE KOSÑIPATA - PROVINCIA DE PAUCARTAMBO - DEPARTAMENTO DE CUSCO;755825.00;755825.00;254599.00;254266.00;254266.00;188066.00;182616.00
2024;CUSCO;2508545;2508545: MEJORAMIENTO DE LA PRESTACION DE LOS SERVICIOS PUBLICOS DE SEGURIDAD CIUDADANA EN EL DISTRITO DE PAUCARTAMBO - PROVINCIA DE PAUCARTAMBO - DEPARTAMENTO DE CUSCO;1000000.00;153565.00;0.00;0.00;0.00;0.00;0.00
2024;CUSCO;2510583;2510583: MEJORAMIENTO DEL SERVICIO DEL COMITE VECINAL Y RONDAS CAMPESINAS DISTRITO DE PICHIGUA - PROVINCIA DE ESPINAR - DEPARTAMENTO DE CUSCO;0.00;95101.00;56868.00;56868.00;56868.00;56868.00;56868.00
2024;CUSCO;2517495;2517495: MEJORAMIENTO DEL SERVICIO DE SEGURIDAD CIUDADANA DEL DISTRITO DE OMACHA - PROVINCIA DE PARURO - DEPARTAMENTO DE CUSCO;360000.00;328030.00;300032.00;112324.00;112324.00;112324.00;112324.00
2024;CUSCO;2523564;2523564: MEJORAMIENTO DEL SERVICIO DE VIGILANCIA CIUDADANA URBANA Y RURAL DEL DISTRITO DE CCATCA - PROVINCIA DE QUISPICANCHI - DEPARTAMENTO DE CUSCO;0.00;209753.00;170697.00;170697.00;170697.00;170697.00;163588.00
2024;CUSCO;2524978;2524978: MEJORAMIENTO DEL SERVICIO DE SEGURIDAD CIUDADANA EN LOS CENTRO POBLADOS DEL DISTRITO DE PICHARI - PROVINCIA DE LA CONVENCION - DEPARTAMENTO DE CUSCO;0.00;566398.00;540193.00;540193.00;540100.00;540000.00;540000.00
2024;CUSCO;2525393;2525393: MEJORAMIENTO DEL SERVICIO DE SEGURIDAD VECINAL Y COMUNAL EN EL AMBITO DEL DISTRITO DE LAYO - PROVINCIA DE CANAS - DEPARTAMENTO DE CUSCO;0.00;4500.00;4500.00;4500.00;4500.00;0.00;0.00
2024;CUSCO;2544057;2544057: MEJORAMIENTO DEL SERVICIO MUNICIPAL DE SEGURIDAD CIUDADANA EN EL DISTRITO DE COLQUEMARCA - PROVINCIA DE CHUMBIVILCAS - DEPARTAMENTO DE CUSCO;700000.00;70000.00;0.00;0.00;0.00;0.00;0.00
2024;CUSCO;2545026;2545026: MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE SEGURIDAD VECINAL Y COMUNAL EN EL DISTRITO DE QUEHUE - PROVINCIA DE CANAS - DEPARTAMENTO DE CUSCO;0.00;10000.00;0.00;0.00;0.00;0.00;0.00
2024;CUSCO;2547769;"2547769: ADQUISICION DE SISTEMA DE SEGURIDAD Y VIGILANCIA; EN EL(LA) DIVISION DE SEGURIDAD CIUDADANA DE LA SUB GERENCIA DE SEGURIDAD CIUDADANA Y SERVICIOS MUNICIPALES, DE LA MUNICIPALIDAD PROVINCIAL DEL CUSCO EN LA LOCALIDAD WANCHAQ, DISTRITO DE WANCHAQ, PROVINCIA CUSCO, DEPARTAMENTO CUSCO";0.00;4918232.00;27214.00;27214.00;27214.00;27214.00;27214.00
2024;CUSCO;2552095;2552095: MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE SEGURIDAD CIUDADANA EN EL DISTRITO DE KIMBIRI - PROVINCIA DE LA CONVENCION - DEPARTAMENTO DE CUSCO;0.00;15170.00;15170.00;15170.00;15170.00;15000.00;15000.00
2024;CUSCO;2555137;2555137: MEJORAMIENTO DEL SISTEMA PREVENTIVO DE SEGURIDAD LOCAL DEL DISTRITO DE SAN PABLO - PROVINCIA DE CANCHIS - DEPARTAMENTO DE CUSCO;300000.00;340000.00;179694.00;179694.00;179694.00;179694.00;148684.00
2024;CUSCO;2562813;2562813: MEJORAMIENTO DEL SERVICIO DE PATRULLAJE Y VIGILANCIA MUNICIPAL PARA LA SEGURIDAD CIUDADANA EN EL DISTRITO DE CAMANTI - PROVINCIA DE QUISPICANCHI - DEPARTAMENTO DE CUSCO;104403.00;70403.00;0.00;0.00;0.00;0.00;0.00
2024;CUSCO;2564937;2564937: MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE VIGILANCIA CIUDADANA URBANA Y RURAL DEL DISTRITO DE MARCAPATA - PROVINCIA DE QUISPICANCHI - DEPARTAMENTO DE CUSCO;600561.00;575802.00;238748.00;238748.00;238748.00;209481.00;176518.00
2024;CUSCO;2565207;2565207: MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE SEGURIDAD CIUDADANA URBANA Y RURAL EN EL DISTRITO DE SAYLLA - PROVINCIA DE CUSCO - DEPARTAMENTO DE CUSCO;0.00;1024898.00;0.00;0.00;0.00;0.00;0.00
2024;CUSCO;2567859;2567859: MEJORAMIENTO DEL SERVICIO DE LAS RONDAS URBANAS, RURALES Y DE LA CAPACIDAD DE RESPUESTA DEL SERVICIO DE SERENAZGO DE LA MUNICIPALIDAD DEL DISTRITO DE COYA - PROVINCIA DE CALCA - DEPARTAMENTO DE CUSCO;0.00;99917.00;55673.00;50673.00;50673.00;50210.00;50210.00
